item_topic,source_topic,age_segment,dt,visits
Деньги,Музыка,36-40,2019-09-24 18:54:00,2
Деньги,Музыка,36-40,2019-09-24 18:56:00,1
Деньги,Музыка,36-40,2019-09-24 18:57:00,1
Деньги,Музыка,36-40,2019-09-24 18:58:00,4
Деньги,Музыка,36-40,2019-09-24 18:59:00,2
Деньги,Музыка,36-40,2019-09-24 19:00:00,1
Деньги,Музыка,41-45,2019-09-24 18:56:00,1
Деньги,Музыка,41-45,2019-09-24 18:58:00,3
Деньги,Музыка,45+,2019-09-24 18:56:00,1
Деньги,Музыка,45+,2019-09-24 18:58:00,2
Деньги,Одежда,18-25,2019-09-24 18:30:00,1
Деньги,Одежда,18-25,2019-09-24 18:31:00,1
Деньги,Одежда,18-25,2019-09-24 18:55:00,3
Деньги,Одежда,18-25,2019-09-24 18:56:00,4
Деньги,Одежда,18-25,2019-09-24 18:57:00,7
Деньги,Одежда,18-25,2019-09-24 18:58:00,9
Деньги,Одежда,18-25,2019-09-24 18:59:00,8
Деньги,Одежда,18-25,2019-09-24 19:00:00,2
Деньги,Одежда,26-30,2019-09-24 18:30:00,1
Деньги,Одежда,26-30,2019-09-24 18:54:00,2
Деньги,Одежда,26-30,2019-09-24 18:55:00,2
Деньги,Одежда,26-30,2019-09-24 18:56:00,1
Деньги,Одежда,26-30,2019-09-24 18:57:00,7
Деньги,Одежда,26-30,2019-09-24 18:58:00,8
Деньги,Одежда,26-30,2019-09-24 18:59:00,2
Деньги,Одежда,26-30,2019-09-24 19:00:00,2
Деньги,Одежда,31-35,2019-09-24 18:33:00,1
Деньги,Одежда,31-35,2019-09-24 18:55:00,2
Деньги,Одежда,31-35,2019-09-24 18:56:00,2
Деньги,Одежда,31-35,2019-09-24 18:57:00,8
Деньги,Одежда,31-35,2019-09-24 18:58:00,1
Деньги,Одежда,31-35,2019-09-24 18:59:00,1
Деньги,Одежда,36-40,2019-09-24 18:31:00,1
Деньги,Одежда,36-40,2019-09-24 18:54:00,1
Деньги,Одежда,36-40,2019-09-24 18:55:00,2
Деньги,Одежда,36-40,2019-09-24 18:56:00,3
Деньги,Одежда,36-40,2019-09-24 18:57:00,4
Деньги,Одежда,36-40,2019-09-24 18:58:00,3
Деньги,Одежда,41-45,2019-09-24 18:56:00,1
Деньги,Одежда,41-45,2019-09-24 18:57:00,1
Деньги,Одежда,41-45,2019-09-24 18:58:00,1
Деньги,Одежда,41-45,2019-09-24 18:59:00,1
Деньги,Одежда,45+,2019-09-24 18:57:00,3
Деньги,Одежда,45+,2019-09-24 18:58:00,1
Деньги,Одежда,45+,2019-09-24 18:59:00,1
Деньги,Полезные советы,18-25,2019-09-24 18:29:00,2
Деньги,Полезные советы,18-25,2019-09-24 18:30:00,1
Деньги,Полезные советы,18-25,2019-09-24 18:31:00,5
Деньги,Полезные советы,18-25,2019-09-24 18:32:00,1
Деньги,Полезные советы,18-25,2019-09-24 18:33:00,3
Деньги,Полезные советы,18-25,2019-09-24 18:34:00,1
Деньги,Полезные советы,18-25,2019-09-24 18:53:00,4
Деньги,Полезные советы,18-25,2019-09-24 18:54:00,20
Деньги,Полезные советы,18-25,2019-09-24 18:55:00,51
Деньги,Полезные советы,18-25,2019-09-24 18:56:00,66
Деньги,Полезные советы,18-25,2019-09-24 18:57:00,98
Деньги,Полезные советы,18-25,2019-09-24 18:58:00,98
Деньги,Полезные советы,18-25,2019-09-24 18:59:00,89
Деньги,Полезные советы,18-25,2019-09-24 19:00:00,29
Деньги,Полезные советы,26-30,2019-09-24 18:29:00,1
Деньги,Полезные советы,26-30,2019-09-24 18:31:00,2
Деньги,Полезные советы,26-30,2019-09-24 18:32:00,1
Деньги,Полезные советы,26-30,2019-09-24 18:33:00,1
Деньги,Полезные советы,26-30,2019-09-24 18:52:00,1
Деньги,Полезные советы,26-30,2019-09-24 18:53:00,1
Деньги,Полезные советы,26-30,2019-09-24 18:54:00,15
Деньги,Полезные советы,26-30,2019-09-24 18:55:00,23
Деньги,Полезные советы,26-30,2019-09-24 18:56:00,43
Деньги,Полезные советы,26-30,2019-09-24 18:57:00,42
Деньги,Полезные советы,26-30,2019-09-24 18:58:00,47
Деньги,Полезные советы,26-30,2019-09-24 18:59:00,38
Деньги,Полезные советы,26-30,2019-09-24 19:00:00,12
Деньги,Полезные советы,31-35,2019-09-24 18:30:00,5
Деньги,Полезные советы,31-35,2019-09-24 18:31:00,1
Деньги,Полезные советы,31-35,2019-09-24 18:32:00,1
Деньги,Полезные советы,31-35,2019-09-24 18:33:00,1
Деньги,Полезные советы,31-35,2019-09-24 18:52:00,2
Деньги,Полезные советы,31-35,2019-09-24 18:53:00,2
Деньги,Полезные советы,31-35,2019-09-24 18:54:00,9
Деньги,Полезные советы,31-35,2019-09-24 18:55:00,9
Деньги,Полезные советы,31-35,2019-09-24 18:56:00,38
Деньги,Полезные советы,31-35,2019-09-24 18:57:00,38
Деньги,Полезные советы,31-35,2019-09-24 18:58:00,42
Деньги,Полезные советы,31-35,2019-09-24 18:59:00,20
Деньги,Полезные советы,31-35,2019-09-24 19:00:00,9
Деньги,Полезные советы,36-40,2019-09-24 18:29:00,1
Деньги,Полезные советы,36-40,2019-09-24 18:30:00,2
Деньги,Полезные советы,36-40,2019-09-24 18:31:00,1
Деньги,Полезные советы,36-40,2019-09-24 18:32:00,1
Деньги,Полезные советы,36-40,2019-09-24 18:52:00,2
Деньги,Полезные советы,36-40,2019-09-24 18:53:00,1
Деньги,Полезные советы,36-40,2019-09-24 18:54:00,4
Деньги,Полезные советы,36-40,2019-09-24 18:55:00,11
Деньги,Полезные советы,36-40,2019-09-24 18:56:00,23
Деньги,Полезные советы,36-40,2019-09-24 18:57:00,23
Деньги,Полезные советы,36-40,2019-09-24 18:58:00,33
Деньги,Полезные советы,36-40,2019-09-24 18:59:00,21
Деньги,Полезные советы,36-40,2019-09-24 19:00:00,10
Деньги,Полезные советы,41-45,2019-09-24 18:29:00,1
Деньги,Полезные советы,41-45,2019-09-24 18:52:00,1
Деньги,Полезные советы,41-45,2019-09-24 18:54:00,1
Деньги,Полезные советы,41-45,2019-09-24 18:55:00,7
Деньги,Полезные советы,41-45,2019-09-24 18:56:00,5
Деньги,Полезные советы,41-45,2019-09-24 18:57:00,12
Деньги,Полезные советы,41-45,2019-09-24 18:58:00,11
Деньги,Полезные советы,41-45,2019-09-24 18:59:00,9
Деньги,Полезные советы,41-45,2019-09-24 19:00:00,2
Деньги,Полезные советы,45+,2019-09-24 18:29:00,2
Деньги,Полезные советы,45+,2019-09-24 18:34:00,1
Деньги,Полезные советы,45+,2019-09-24 18:53:00,1
Деньги,Полезные советы,45+,2019-09-24 18:54:00,2
Деньги,Полезные советы,45+,2019-09-24 18:55:00,3
Деньги,Полезные советы,45+,2019-09-24 18:56:00,4
Деньги,Полезные советы,45+,2019-09-24 18:57:00,8
Деньги,Полезные советы,45+,2019-09-24 18:58:00,4
Деньги,Полезные советы,45+,2019-09-24 18:59:00,7
Деньги,Полезные советы,45+,2019-09-24 19:00:00,1
Деньги,Политика,18-25,2019-09-24 18:29:00,3
Деньги,Политика,18-25,2019-09-24 18:30:00,2
Деньги,Политика,18-25,2019-09-24 18:31:00,1
Деньги,Политика,18-25,2019-09-24 18:32:00,1
Деньги,Политика,18-25,2019-09-24 18:33:00,1
Деньги,Политика,18-25,2019-09-24 18:34:00,3
Деньги,Политика,18-25,2019-09-24 18:52:00,1
Деньги,Политика,18-25,2019-09-24 18:53:00,3
Деньги,Политика,18-25,2019-09-24 18:54:00,22
Деньги,Политика,18-25,2019-09-24 18:55:00,41
Деньги,Политика,18-25,2019-09-24 18:56:00,77
Деньги,Политика,18-25,2019-09-24 18:57:00,96
Деньги,Политика,18-25,2019-09-24 18:58:00,86
Деньги,Политика,18-25,2019-09-24 18:59:00,85
Деньги,Политика,18-25,2019-09-24 19:00:00,27
Деньги,Политика,26-30,2019-09-24 18:28:00,1
Деньги,Политика,26-30,2019-09-24 18:29:00,1
Деньги,Политика,26-30,2019-09-24 18:30:00,2
Деньги,Политика,26-30,2019-09-24 18:31:00,1
Деньги,Политика,26-30,2019-09-24 18:32:00,1
Деньги,Политика,26-30,2019-09-24 18:53:00,2
Деньги,Политика,26-30,2019-09-24 18:54:00,9
Деньги,Политика,26-30,2019-09-24 18:55:00,14
Деньги,Политика,26-30,2019-09-24 18:56:00,35
Деньги,Политика,26-30,2019-09-24 18:57:00,33
Деньги,Политика,26-30,2019-09-24 18:58:00,32
Деньги,Политика,26-30,2019-09-24 18:59:00,29
Деньги,Политика,26-30,2019-09-24 19:00:00,10
Деньги,Политика,31-35,2019-09-24 18:29:00,1
Деньги,Политика,31-35,2019-09-24 18:31:00,2
Деньги,Политика,31-35,2019-09-24 18:33:00,1
Деньги,Политика,31-35,2019-09-24 18:53:00,1
Деньги,Политика,31-35,2019-09-24 18:54:00,6
Деньги,Политика,31-35,2019-09-24 18:55:00,14
Деньги,Политика,31-35,2019-09-24 18:56:00,21
Деньги,Политика,31-35,2019-09-24 18:57:00,24
Деньги,Политика,31-35,2019-09-24 18:58:00,36
Деньги,Политика,31-35,2019-09-24 18:59:00,20
Деньги,Политика,31-35,2019-09-24 19:00:00,10
Деньги,Политика,36-40,2019-09-24 18:31:00,1
Деньги,Политика,36-40,2019-09-24 18:54:00,6
Деньги,Политика,36-40,2019-09-24 18:55:00,11
Деньги,Политика,36-40,2019-09-24 18:56:00,14
Деньги,Политика,36-40,2019-09-24 18:57:00,18
Деньги,Политика,36-40,2019-09-24 18:58:00,27
Деньги,Политика,36-40,2019-09-24 18:59:00,21
Деньги,Политика,36-40,2019-09-24 19:00:00,4
Деньги,Политика,41-45,2019-09-24 18:31:00,1
Деньги,Политика,41-45,2019-09-24 18:54:00,1
Деньги,Политика,41-45,2019-09-24 18:55:00,4
Деньги,Политика,41-45,2019-09-24 18:56:00,15
Деньги,Политика,41-45,2019-09-24 18:57:00,8
Деньги,Политика,41-45,2019-09-24 18:58:00,11
Деньги,Политика,41-45,2019-09-24 18:59:00,7
Деньги,Политика,41-45,2019-09-24 19:00:00,2
Деньги,Политика,45+,2019-09-24 18:54:00,4
Деньги,Политика,45+,2019-09-24 18:55:00,3
Деньги,Политика,45+,2019-09-24 18:56:00,6
Деньги,Политика,45+,2019-09-24 18:57:00,9
Деньги,Политика,45+,2019-09-24 18:58:00,12
Деньги,Политика,45+,2019-09-24 18:59:00,7
Деньги,Политика,45+,2019-09-24 19:00:00,2
Деньги,Психология,18-25,2019-09-24 18:28:00,2
Деньги,Психология,18-25,2019-09-24 18:29:00,2
Деньги,Психология,18-25,2019-09-24 18:30:00,1
Деньги,Психология,18-25,2019-09-24 18:31:00,1
Деньги,Психология,18-25,2019-09-24 18:32:00,2
Деньги,Психология,18-25,2019-09-24 18:33:00,1
Деньги,Психология,18-25,2019-09-24 18:52:00,1
Деньги,Психология,18-25,2019-09-24 18:54:00,5
Деньги,Психология,18-25,2019-09-24 18:55:00,13
Деньги,Психология,18-25,2019-09-24 18:56:00,19
Деньги,Психология,18-25,2019-09-24 18:57:00,21
Деньги,Психология,18-25,2019-09-24 18:58:00,28
Деньги,Психология,18-25,2019-09-24 18:59:00,30
Деньги,Психология,18-25,2019-09-24 19:00:00,9
Деньги,Психология,26-30,2019-09-24 18:54:00,1
Деньги,Психология,26-30,2019-09-24 18:55:00,2
Деньги,Психология,26-30,2019-09-24 18:56:00,7
Деньги,Психология,26-30,2019-09-24 18:57:00,10
Деньги,Психология,26-30,2019-09-24 18:58:00,11
Деньги,Психология,26-30,2019-09-24 18:59:00,10
Деньги,Психология,26-30,2019-09-24 19:00:00,3
Деньги,Психология,31-35,2019-09-24 18:31:00,1
Деньги,Психология,31-35,2019-09-24 18:33:00,1
Деньги,Психология,31-35,2019-09-24 18:34:00,1
Деньги,Психология,31-35,2019-09-24 18:52:00,1
Деньги,Психология,31-35,2019-09-24 18:54:00,3
Деньги,Психология,31-35,2019-09-24 18:55:00,9
Деньги,Психология,31-35,2019-09-24 18:56:00,5
Деньги,Психология,31-35,2019-09-24 18:57:00,4
Деньги,Психология,31-35,2019-09-24 18:58:00,14
Деньги,Психология,31-35,2019-09-24 18:59:00,5
Деньги,Психология,31-35,2019-09-24 19:00:00,2
Деньги,Психология,36-40,2019-09-24 18:29:00,1
Деньги,Психология,36-40,2019-09-24 18:30:00,2
Деньги,Психология,36-40,2019-09-24 18:32:00,1
Деньги,Психология,36-40,2019-09-24 18:54:00,2
Деньги,Психология,36-40,2019-09-24 18:55:00,10
Деньги,Психология,36-40,2019-09-24 18:56:00,3
Деньги,Психология,36-40,2019-09-24 18:57:00,13
Деньги,Психология,36-40,2019-09-24 18:58:00,3
Деньги,Психология,36-40,2019-09-24 18:59:00,2
Деньги,Психология,41-45,2019-09-24 18:29:00,1
Деньги,Психология,41-45,2019-09-24 18:55:00,3
Деньги,Психология,41-45,2019-09-24 18:56:00,6
Деньги,Психология,41-45,2019-09-24 18:57:00,5
Деньги,Психология,41-45,2019-09-24 18:58:00,1
Деньги,Психология,41-45,2019-09-24 18:59:00,4
Деньги,Психология,45+,2019-09-24 18:33:00,1
Деньги,Психология,45+,2019-09-24 18:54:00,1
Деньги,Психология,45+,2019-09-24 18:55:00,2
Деньги,Психология,45+,2019-09-24 18:56:00,4
Деньги,Психология,45+,2019-09-24 18:57:00,6
Деньги,Психология,45+,2019-09-24 18:58:00,3
Деньги,Психология,45+,2019-09-24 18:59:00,4
Деньги,Психология,45+,2019-09-24 19:00:00,2
Деньги,Путешествия,18-25,2019-09-24 18:28:00,1
Деньги,Путешествия,18-25,2019-09-24 18:29:00,1
Деньги,Путешествия,18-25,2019-09-24 18:30:00,4
Деньги,Путешествия,18-25,2019-09-24 18:31:00,1
Деньги,Путешествия,18-25,2019-09-24 18:32:00,3
Деньги,Путешествия,18-25,2019-09-24 18:34:00,2
Деньги,Путешествия,18-25,2019-09-24 18:53:00,1
Деньги,Путешествия,18-25,2019-09-24 18:54:00,12
Деньги,Путешествия,18-25,2019-09-24 18:55:00,35
Деньги,Путешествия,18-25,2019-09-24 18:56:00,44
Деньги,Путешествия,18-25,2019-09-24 18:57:00,60
Деньги,Путешествия,18-25,2019-09-24 18:58:00,63
Деньги,Путешествия,18-25,2019-09-24 18:59:00,55
Деньги,Путешествия,18-25,2019-09-24 19:00:00,19
Деньги,Путешествия,26-30,2019-09-24 18:31:00,1
Деньги,Путешествия,26-30,2019-09-24 18:32:00,1
Деньги,Путешествия,26-30,2019-09-24 18:34:00,1
Деньги,Путешествия,26-30,2019-09-24 18:54:00,7
Деньги,Путешествия,26-30,2019-09-24 18:55:00,11
Деньги,Путешествия,26-30,2019-09-24 18:56:00,13
Деньги,Путешествия,26-30,2019-09-24 18:57:00,18
Деньги,Путешествия,26-30,2019-09-24 18:58:00,17
Деньги,Путешествия,26-30,2019-09-24 18:59:00,18
Деньги,Путешествия,26-30,2019-09-24 19:00:00,3
Деньги,Путешествия,31-35,2019-09-24 18:31:00,1
Деньги,Путешествия,31-35,2019-09-24 18:33:00,1
Деньги,Путешествия,31-35,2019-09-24 18:53:00,1
Деньги,Путешествия,31-35,2019-09-24 18:54:00,5
Деньги,Путешествия,31-35,2019-09-24 18:55:00,8
Деньги,Путешествия,31-35,2019-09-24 18:56:00,14
Деньги,Путешествия,31-35,2019-09-24 18:57:00,8
Деньги,Путешествия,31-35,2019-09-24 18:58:00,12
Деньги,Путешествия,31-35,2019-09-24 18:59:00,10
Деньги,Путешествия,31-35,2019-09-24 19:00:00,5
Деньги,Путешествия,36-40,2019-09-24 18:30:00,1
Деньги,Путешествия,36-40,2019-09-24 18:32:00,1
Деньги,Путешествия,36-40,2019-09-24 18:54:00,2
Деньги,Путешествия,36-40,2019-09-24 18:55:00,3
Деньги,Путешествия,36-40,2019-09-24 18:56:00,6
Деньги,Путешествия,36-40,2019-09-24 18:57:00,12
Деньги,Путешествия,36-40,2019-09-24 18:58:00,9
Деньги,Путешествия,36-40,2019-09-24 18:59:00,10
Деньги,Путешествия,36-40,2019-09-24 19:00:00,2
Деньги,Путешествия,41-45,2019-09-24 18:32:00,1
Деньги,Путешествия,41-45,2019-09-24 18:54:00,1
Деньги,Путешествия,41-45,2019-09-24 18:55:00,4
Деньги,Путешествия,41-45,2019-09-24 18:56:00,2
Деньги,Путешествия,41-45,2019-09-24 18:57:00,3
Деньги,Путешествия,41-45,2019-09-24 18:58:00,2
Деньги,Путешествия,41-45,2019-09-24 18:59:00,3
Деньги,Путешествия,41-45,2019-09-24 19:00:00,2
Деньги,Путешествия,45+,2019-09-24 18:29:00,1
Деньги,Путешествия,45+,2019-09-24 18:52:00,1
Деньги,Путешествия,45+,2019-09-24 18:55:00,2
Деньги,Путешествия,45+,2019-09-24 18:56:00,2
Деньги,Путешествия,45+,2019-09-24 18:57:00,2
Деньги,Путешествия,45+,2019-09-24 18:58:00,6
